timestamp,temperature,humidity,wind_speed,precipitation_type
2022-01-21 12:00:00,8.5,48.3,19.5,clear
2022-01-21 13:00:00,9.3,61.6,18.6,rain
2022-01-21 14:00:00,11.2,71.3,16.4,rain
2022-01-21 15:00:00,7.6,46.2,8.1,clear
2022-01-21 16:00:00,4.7,67.5,22.7,clear
2022-01-21 17:00:00,8.0,72.6,9.5,hail
2022-01-21 18:00:00,5.9,48.5,0.7,clear
2022-01-21 19:00:00,4.2,79.8,1.3,clear
2022-01-21 20:00:00,3.6,71.2,9.9,clear
2022-01-21 21:00:00,2.3,58.1,9.1,clear
2022-01-21 22:00:00,-2.2,86.8,5.5,clear
2022-01-21 23:00:00,-0.5,55.4,9.6,clear
2022-01-22 00:00:00,2.2,50.7,14.3,clear
2022-01-22 01:00:00,2.9,57.9,15.5,rain
2022-01-22 02:00:00,-0.8,85.4,7.0,hail
2022-01-22 03:00:00,-0.2,71.0,23.7,clear
2022-01-22 04:00:00,5.1,72.4,21.1,clear
2022-01-22 05:00:00,5.5,56.3,11.9,clear
2022-01-22 06:00:00,6.2,78.7,1.1,rain
2022-01-22 07:00:00,4.9,76.4,7.6,clear
2022-01-22 08:00:00,10.5,54.0,16.6,clear
2022-01-22 09:00:00,11.3,60.1,0.3,sleet
2022-01-22 10:00:00,8.3,69.8,2.1,clear
2022-01-22 11:00:00,12.7,60.1,7.2,sleet
2022-01-22 12:00:00,11.5,60.3,2.7,thunderstorm
2022-01-22 13:00:00,7.7,66.8,21.3,clear
2022-01-22 14:00:00,12.1,54.3,1.0,clear
2022-01-22 15:00:00,5.9,71.7,15.1,clear
2022-01-22 16:00:00,5.1,79.8,13.8,clear
2022-01-22 17:00:00,8.3,64.6,4.6,clear
2022-01-22 18:00:00,7.0,57.4,16.1,rain
2022-01-22 19:00:00,4.5,84.8,4.2,snow
2022-01-22 20:00:00,3.2,83.1,7.9,clear
2022-01-22 21:00:00,0.6,83.6,24.1,thunderstorm
2022-01-22 22:00:00,3.6,88.4,16.3,clear
2022-01-22 23:00:00,0.9,89.0,13.0,thunderstorm
2022-01-23 00:00:00,-1.6,71.9,2.9,rain
2022-01-23 01:00:00,1.8,50.3,8.4,sleet
2022-01-23 02:00:00,-2.2,54.8,16.8,rain
2022-01-23 03:00:00,0.4,64.2,7.4,clear
2022-01-23 04:00:00,-0.1,73.9,16.2,rain
2022-01-23 05:00:00,3.7,78.9,10.0,clear
2022-01-23 06:00:00,5.2,42.6,16.6,clear
2022-01-23 07:00:00,3.5,41.0,18.7,clear
2022-01-23 08:00:00,6.0,64.7,10.7,clear
2022-01-23 09:00:00,9.5,60.8,13.2,rain
2022-01-23 10:00:00,12.2,60.8,8.5,rain
2022-01-23 11:00:00,8.1,67.4,11.7,clear
2022-01-23 12:00:00,7.9,62.8,17.0,rain
2022-01-23 13:00:00,12.3,53.0,7.4,clear
2022-01-23 14:00:00,7.5,40.4,13.0,rain
2022-01-23 15:00:00,10.2,69.1,12.7,clear
2022-01-23 16:00:00,6.6,64.9,2.9,clear
2022-01-23 17:00:00,7.7,50.2,5.3,clear
2022-01-23 18:00:00,4.1,45.9,2.1,clear
2022-01-23 19:00:00,5.4,61.9,14.9,clear
2022-01-23 20:00:00,2.1,69.3,12.0,clear
2022-01-23 21:00:00,0.6,62.4,12.1,rain
2022-01-23 22:00:00,1.0,58.4,5.5,thunderstorm
2022-01-23 23:00:00,2.5,89.8,12.2,clear
2022-01-24 00:00:00,1.4,84.8,0.5,thunderstorm
2022-01-24 01:00:00,0.1,63.8,5.8,rain
2022-01-24 02:00:00,-0.7,53.6,3.9,sleet
2022-01-24 03:00:00,2.4,55.2,2.0,snow
2022-01-24 04:00:00,3.1,81.6,14.5,hail
2022-01-24 05:00:00,2.8,61.2,16.8,rain
2022-01-24 06:00:00,5.0,43.9,7.7,clear
2022-01-24 07:00:00,8.0,53.7,23.7,thunderstorm
2022-01-24 08:00:00,9.3,40.4,8.9,clear
2022-01-24 09:00:00,9.8,66.9,21.2,thunderstorm
2022-01-24 10:00:00,10.1,43.7,18.5,rain
2022-01-24 11:00:00,8.5,52.1,20.6,clear
2022-01-24 12:00:00,12.1,76.3,13.8,clear
2022-01-24 13:00:00,11.5,43.5,22.9,rain
2022-01-24 14:00:00,8.3,42.2,18.7,clear
2022-01-24 15:00:00,11.3,76.7,19.6,rain
2022-01-24 16:00:00,6.8,69.8,19.9,rain
2022-01-24 17:00:00,5.4,53.2,6.7,clear
2022-01-24 18:00:00,6.5,69.9,22.8,rain
2022-01-24 19:00:00,6.3,79.4,9.8,hail
2022-01-24 20:00:00,3.2,63.3,7.0,clear
2022-01-24 21:00:00,-0.3,72.0,23.1,clear
2022-01-24 22:00:00,1.7,80.3,5.8,clear
2022-01-24 23:00:00,0.2,86.7,17.1,snow
2022-01-25 00:00:00,-1.3,79.2,24.2,snow
2022-01-25 01:00:00,1.7,64.0,4.8,clear
2022-01-25 02:00:00,0.8,56.4,15.3,clear
2022-01-25 03:00:00,0.7,72.7,21.5,thunderstorm
2022-01-25 04:00:00,1.2,55.0,1.6,clear
2022-01-25 05:00:00,2.0,73.3,6.4,clear
2022-01-25 06:00:00,4.2,74.1,17.6,snow
2022-01-25 07:00:00,6.4,51.4,4.1,clear
2022-01-25 08:00:00,9.7,64.3,10.4,thunderstorm
2022-01-25 09:00:00,9.4,50.3,3.9,clear
2022-01-25 10:00:00,11.5,49.5,10.5,clear
2022-01-25 11:00:00,12.4,66.9,6.9,clear
2022-01-25 12:00:00,7.1,59.8,13.1,clear
2022-01-25 13:00:00,12.4,40.6,3.0,clear
2022-01-25 14:00:00,6.6,66.9,9.1,clear
2022-01-25 15:00:00,5.9,56.6,19.7,rain
2022-01-25 16:00:00,6.5,46.5,20.8,rain
2022-01-25 17:00:00,7.1,65.1,19.4,clear
2022-01-25 18:00:00,2.5,76.7,7.4,clear
2022-01-25 19:00:00,3.2,83.8,24.4,clear
2022-01-25 20:00:00,3.4,60.8,5.3,clear
2022-01-25 21:00:00,2.6,57.4,7.5,clear
2022-01-25 22:00:00,3.4,52.6,12.2,clear
2022-01-25 23:00:00,2.3,60.8,9.0,sleet
2022-01-26 00:00:00,2.3,75.1,20.5,rain
2022-01-26 01:00:00,0.4,59.4,17.1,rain
2022-01-26 02:00:00,2.8,60.8,22.0,clear
2022-01-26 03:00:00,-0.1,84.5,3.8,clear
2022-01-26 04:00:00,2.4,54.4,11.7,clear
2022-01-26 05:00:00,5.4,55.3,9.4,thunderstorm
2022-01-26 06:00:00,4.9,69.5,1.8,thunderstorm
2022-01-26 07:00:00,6.8,56.2,0.8,clear
2022-01-26 08:00:00,10.4,57.1,14.0,clear
2022-01-26 09:00:00,7.6,70.7,0.4,clear
2022-01-26 10:00:00,10.8,50.8,2.7,clear
2022-01-26 11:00:00,12.5,52.8,21.5,rain
2022-01-26 12:00:00,7.5,52.1,19.6,rain
2022-01-26 13:00:00,9.0,59.5,6.8,rain
2022-01-26 14:00:00,8.6,62.0,19.9,clear
2022-01-26 15:00:00,7.7,56.1,1.3,clear
2022-01-26 16:00:00,5.1,63.4,24.7,thunderstorm
2022-01-26 17:00:00,8.7,47.2,17.8,rain
2022-01-26 18:00:00,7.4,44.5,19.5,clear
2022-01-26 19:00:00,6.5,81.0,8.3,rain
2022-01-26 20:00:00,2.2,70.4,21.2,clear
2022-01-26 21:00:00,-1.3,60.3,23.5,rain
2022-01-26 22:00:00,0.2,70.0,18.6,rain
2022-01-26 23:00:00,1.0,80.8,2.7,clear
2022-01-27 00:00:00,-0.0,61.5,8.6,clear
2022-01-27 01:00:00,-0.0,67.4,17.4,clear
2022-01-27 02:00:00,0.5,88.3,17.7,rain
2022-01-27 03:00:00,2.3,65.9,15.7,clear
2022-01-27 04:00:00,-0.2,64.3,5.9,clear
2022-01-27 05:00:00,4.2,67.5,11.5,sleet
2022-01-27 06:00:00,6.9,59.8,10.2,clear
2022-01-27 07:00:00,4.7,51.6,0.2,clear
2022-01-27 08:00:00,5.3,62.2,14.5,clear
2022-01-27 09:00:00,6.9,46.0,6.3,clear
2022-01-27 10:00:00,9.8,70.3,9.7,rain
2022-01-27 11:00:00,12.7,57.5,24.5,rain
2022-01-27 12:00:00,13.0,63.3,11.3,clear
2022-01-27 13:00:00,9.0,40.4,2.0,clear
2022-01-27 14:00:00,6.4,47.4,7.0,rain
2022-01-27 15:00:00,7.5,44.2,17.4,clear
2022-01-27 16:00:00,9.3,54.6,16.1,clear
2022-01-27 17:00:00,4.3,51.7,2.6,rain
2022-01-27 18:00:00,2.2,51.7,11.3,clear
2022-01-27 19:00:00,1.7,74.4,8.6,sleet
2022-01-27 20:00:00,4.8,89.6,12.1,rain
2022-01-27 21:00:00,0.6,75.6,5.4,snow
2022-01-27 22:00:00,3.6,76.0,24.0,sleet
2022-01-27 23:00:00,-0.3,52.8,18.3,rain
2022-01-28 00:00:00,-2.8,57.0,17.1,clear
2022-01-28 01:00:00,-2.6,79.7,13.6,thunderstorm
2022-01-28 02:00:00,1.3,53.3,13.1,clear
2022-01-28 03:00:00,-0.9,58.7,0.6,clear
2022-01-28 04:00:00,1.9,89.3,7.4,rain
2022-01-28 05:00:00,2.8,86.6,17.7,clear
2022-01-28 06:00:00,3.3,72.9,21.6,clear
2022-01-28 07:00:00,9.0,47.8,15.0,rain
2022-01-28 08:00:00,8.6,74.9,23.7,clear
2022-01-28 09:00:00,9.4,58.6,12.6,clear
2022-01-28 10:00:00,10.1,41.7,24.2,clear
2022-01-28 11:00:00,11.0,59.3,1.4,rain
2022-01-28 12:00:00,10.4,78.2,10.4,clear
2022-01-28 13:00:00,10.4,64.3,3.4,rain
2022-01-28 14:00:00,10.1,72.7,8.4,rain
2022-01-28 15:00:00,9.7,59.7,10.8,clear
2022-01-28 16:00:00,10.4,72.2,12.9,clear
2022-01-28 17:00:00,5.5,50.9,9.6,clear
2022-01-28 18:00:00,3.4,62.6,6.3,sleet
2022-01-28 19:00:00,5.9,56.8,10.2,clear
2022-01-28 20:00:00,2.6,87.8,1.0,rain
2022-01-28 21:00:00,2.1,69.3,21.8,clear
2022-01-28 22:00:00,-0.5,81.9,22.5,clear
2022-01-28 23:00:00,2.5,79.1,0.8,clear
2022-01-29 00:00:00,-1.7,71.8,16.1,clear
2022-01-29 01:00:00,-2.4,80.5,1.3,clear
2022-01-29 02:00:00,1.0,81.8,17.2,clear
2022-01-29 03:00:00,4.3,76.9,24.2,snow
2022-01-29 04:00:00,0.7,79.7,14.7,thunderstorm
2022-01-29 05:00:00,2.6,60.5,7.4,rain
2022-01-29 06:00:00,6.0,76.4,19.2,clear
2022-01-29 07:00:00,7.6,77.4,5.9,rain
2022-01-29 08:00:00,6.9,64.5,2.7,rain
2022-01-29 09:00:00,7.6,60.6,4.8,clear
2022-01-29 10:00:00,9.8,66.6,7.9,rain
2022-01-29 11:00:00,9.4,75.5,13.1,clear
2022-01-29 12:00:00,8.2,73.5,22.6,clear
2022-01-29 13:00:00,8.9,55.3,7.7,clear
2022-01-29 14:00:00,8.1,68.6,11.4,thunderstorm
2022-01-29 15:00:00,6.3,70.8,23.7,clear
2022-01-29 16:00:00,10.2,42.4,11.5,clear
2022-01-29 17:00:00,8.0,46.8,14.6,rain
2022-01-29 18:00:00,6.2,64.1,8.6,clear
2022-01-29 19:00:00,6.5,77.7,13.4,rain
2022-01-29 20:00:00,2.9,81.0,13.0,clear
2022-01-29 21:00:00,1.9,66.1,14.6,clear
2022-01-29 22:00:00,3.0,61.5,12.7,clear
2022-01-29 23:00:00,-1.5,72.4,6.7,sleet
2022-01-30 00:00:00,0.8,72.2,12.8,snow
2022-01-30 01:00:00,0.9,89.5,2.3,snow
2022-01-30 02:00:00,0.2,63.7,5.7,clear
2022-01-30 03:00:00,-0.5,74.8,17.2,thunderstorm
2022-01-30 04:00:00,4.3,62.1,13.3,clear
2022-01-30 05:00:00,3.0,75.2,1.5,clear
2022-01-30 06:00:00,4.3,76.2,1.0,rain
2022-01-30 07:00:00,8.4,68.5,18.2,clear
2022-01-30 08:00:00,9.2,48.9,10.7,clear
2022-01-30 09:00:00,7.4,63.2,17.1,clear
2022-01-30 10:00:00,7.0,74.2,16.9,rain
2022-01-30 11:00:00,11.0,55.9,18.2,rain
2022-01-30 12:00:00,12.2,45.3,13.1,clear
2022-01-30 13:00:00,7.9,53.6,9.8,clear
2022-01-30 14:00:00,10.3,75.0,13.9,clear
2022-01-30 15:00:00,10.3,70.6,2.9,clear
2022-01-30 16:00:00,5.4,69.7,17.2,clear
2022-01-30 17:00:00,7.0,66.6,23.6,clear
2022-01-30 18:00:00,5.5,43.3,5.9,clear
2022-01-30 19:00:00,2.8,71.7,24.3,clear
2022-01-30 20:00:00,0.8,50.8,21.6,clear
2022-01-30 21:00:00,-0.2,56.2,16.7,clear
2022-01-30 22:00:00,2.7,60.5,11.8,clear
2022-01-30 23:00:00,2.8,70.2,14.4,clear
2022-01-31 00:00:00,1.2,66.0,15.9,snow
2022-01-31 01:00:00,-1.7,53.2,23.1,clear
2022-01-31 02:00:00,3.2,84.5,5.7,clear
2022-01-31 03:00:00,1.3,76.8,2.0,rain
2022-01-31 04:00:00,3.2,67.4,4.7,thunderstorm
2022-01-31 05:00:00,2.6,80.0,15.0,hail
2022-01-31 06:00:00,7.7,50.4,18.1,clear
2022-01-31 07:00:00,5.3,59.3,23.7,clear
2022-01-31 08:00:00,8.6,59.9,18.2,clear
2022-01-31 09:00:00,7.6,58.9,14.7,rain
2022-01-31 10:00:00,9.4,77.3,14.3,clear
2022-01-31 11:00:00,9.2,46.8,10.2,clear
2022-01-31 12:00:00,9.3,55.6,23.1,rain
2022-01-31 13:00:00,7.7,46.9,10.7,clear
2022-01-31 14:00:00,12.2,50.0,11.8,thunderstorm
2022-01-31 15:00:00,6.8,71.5,21.9,thunderstorm
2022-01-31 16:00:00,6.0,64.7,21.9,clear
2022-01-31 17:00:00,4.6,71.0,20.9,clear
2022-01-31 18:00:00,2.6,67.5,9.5,clear
2022-01-31 19:00:00,2.1,77.9,20.0,clear
2022-01-31 20:00:00,4.4,68.3,21.1,clear
2022-01-31 21:00:00,-0.7,86.9,4.1,hail
2022-01-31 22:00:00,-0.1,89.7,13.4,hail
2022-01-31 23:00:00,-0.7,64.3,13.4,clear
2022-02-01 00:00:00,12.4,52.8,1.2,clear
2022-02-01 01:00:00,12.7,62.6,9.9,rain
2022-02-01 02:00:00,11.5,55.6,7.8,clear
2022-02-01 03:00:00,11.2,68.4,21.9,clear
2022-02-01 04:00:00,12.2,82.2,4.9,clear
2022-02-01 05:00:00,13.9,60.4,1.9,rain
2022-02-01 06:00:00,14.7,77.4,1.6,clear
2022-02-01 07:00:00,14.5,57.3,9.6,clear
2022-02-01 08:00:00,14.8,51.1,18.1,rain
2022-02-01 09:00:00,15.6,54.3,17.1,clear
2022-02-01 10:00:00,19.1,69.1,7.7,rain
2022-02-01 11:00:00,20.4,41.4,13.3,clear
2022-02-01 12:00:00,17.4,76.7,0.1,thunderstorm
2022-02-01 13:00:00,20.4,60.4,18.4,rain
2022-02-01 14:00:00,21.0,61.9,1.6,clear
2022-02-01 15:00:00,16.3,48.4,23.0,clear
2022-02-01 16:00:00,20.0,45.4,14.0,clear
2022-02-01 17:00:00,15.1,55.3,16.3,rain
2022-02-01 18:00:00,17.7,63.2,9.6,clear
2022-02-01 19:00:00,12.9,86.6,18.4,clear
2022-02-01 20:00:00,11.7,60.2,11.4,sleet
2022-02-01 21:00:00,11.7,59.9,1.3,clear
2022-02-01 22:00:00,8.2,75.1,1.9,clear
2022-02-01 23:00:00,10.2,69.6,1.8,rain
2022-02-02 00:00:00,12.5,54.1,23.6,clear
2022-02-02 01:00:00,11.0,52.3,0.9,clear
2022-02-02 02:00:00,12.4,59.6,23.3,clear
2022-02-02 03:00:00,10.0,52.2,15.2,rain
2022-02-02 04:00:00,12.8,79.0,10.9,rain
2022-02-02 05:00:00,14.4,77.1,3.5,clear
2022-02-02 06:00:00,13.4,78.2,6.5,sleet
2022-02-02 07:00:00,16.4,79.1,15.2,thunderstorm
2022-02-02 08:00:00,18.0,40.0,7.0,clear
2022-02-02 09:00:00,18.4,45.5,6.8,clear
2022-02-02 10:00:00,17.5,55.2,12.2,hail
2022-02-02 11:00:00,20.3,58.6,1.4,clear
2022-02-02 12:00:00,22.3,66.5,22.7,rain
2022-02-02 13:00:00,19.9,49.9,4.6,clear
2022-02-02 14:00:00,20.1,48.9,16.4,clear
2022-02-02 15:00:00,18.5,44.1,17.1,rain
2022-02-02 16:00:00,16.9,74.7,7.4,clear
2022-02-02 17:00:00,16.6,47.3,0.2,rain
2022-02-02 18:00:00,17.6,51.1,2.9,thunderstorm
2022-02-02 19:00:00,12.1,89.7,6.8,clear
2022-02-02 20:00:00,14.0,80.8,3.6,rain
2022-02-02 21:00:00,11.7,61.1,13.3,clear
2022-02-02 22:00:00,8.8,52.9,22.5,clear
2022-02-02 23:00:00,9.8,74.8,20.7,rain
2022-02-03 00:00:00,12.4,71.7,21.4,clear
2022-02-03 01:00:00,11.1,62.0,12.3,clear
2022-02-03 02:00:00,9.5,88.1,19.8,rain
2022-02-03 03:00:00,14.2,72.2,12.3,clear
2022-02-03 04:00:00,11.7,57.0,9.4,sleet
2022-02-03 05:00:00,15.4,67.3,18.2,rain
2022-02-03 06:00:00,17.7,40.6,7.8,clear
2022-02-03 07:00:00,13.6,67.4,23.6,rain
2022-02-03 08:00:00,17.5,74.5,9.7,clear
2022-02-03 09:00:00,20.9,46.1,2.3,clear
2022-02-03 10:00:00,19.0,43.5,17.3,clear
2022-02-03 11:00:00,21.6,50.7,24.7,clear
2022-02-03 12:00:00,20.6,52.9,3.9,clear
2022-02-03 13:00:00,19.0,62.1,22.6,rain
2022-02-03 14:00:00,19.6,60.0,22.6,clear
2022-02-03 15:00:00,20.9,70.8,24.4,clear
2022-02-03 16:00:00,19.2,57.7,0.9,clear
2022-02-03 17:00:00,18.3,57.6,20.4,clear
2022-02-03 18:00:00,16.9,42.3,22.2,rain
2022-02-03 19:00:00,14.4,87.5,20.6,sleet
2022-02-03 20:00:00,13.7,62.7,4.7,clear
2022-02-03 21:00:00,12.6,60.0,18.2,rain
2022-02-03 22:00:00,9.8,50.3,16.6,rain
2022-02-03 23:00:00,11.2,59.8,10.6,rain
2022-02-04 00:00:00,7.8,55.7,14.2,clear
2022-02-04 01:00:00,11.0,51.0,13.8,clear
2022-02-04 02:00:00,10.0,68.5,13.4,clear
2022-02-04 03:00:00,13.1,54.3,14.4,clear
2022-02-04 04:00:00,12.9,70.3,7.5,rain
2022-02-04 05:00:00,15.8,50.1,16.8,clear
2022-02-04 06:00:00,13.2,46.6,17.5,rain
2022-02-04 07:00:00,15.2,63.8,24.3,clear
2022-02-04 08:00:00,14.9,79.9,18.7,rain
2022-02-04 09:00:00,17.6,71.9,3.2,clear
2022-02-04 10:00:00,19.4,41.3,6.3,clear
2022-02-04 11:00:00,18.3,75.0,2.3,clear
2022-02-04 12:00:00,20.0,53.5,1.1,clear
2022-02-04 13:00:00,17.2,60.0,4.6,clear
2022-02-04 14:00:00,18.4,59.7,8.5,rain
2022-02-04 15:00:00,16.8,79.8,3.3,rain
2022-02-04 16:00:00,15.7,71.6,13.8,thunderstorm
2022-02-04 17:00:00,16.3,51.4,16.0,clear
2022-02-04 18:00:00,12.0,68.6,0.2,rain
2022-02-04 19:00:00,14.6,56.2,11.1,clear
2022-02-04 20:00:00,15.1,82.8,15.6,clear
2022-02-04 21:00:00,11.7,58.7,20.3,clear
2022-02-04 22:00:00,9.5,67.5,9.1,clear
2022-02-04 23:00:00,9.5,50.5,19.8,clear
2022-02-05 00:00:00,12.6,71.7,14.6,clear
2022-02-05 01:00:00,11.7,89.2,3.8,clear
2022-02-05 02:00:00,7.8,68.3,23.1,clear
2022-02-05 03:00:00,14.3,81.6,5.9,clear
2022-02-05 04:00:00,10.5,63.3,15.5,rain
2022-02-05 05:00:00,10.7,57.9,21.5,clear
2022-02-05 06:00:00,15.1,66.9,10.1,sleet
2022-02-05 07:00:00,13.5,45.9,0.6,clear
2022-02-05 08:00:00,17.8,69.7,4.4,sleet
2022-02-05 09:00:00,17.8,72.9,10.5,clear
2022-02-05 10:00:00,19.8,43.5,14.9,clear
2022-02-05 11:00:00,22.8,73.9,23.4,clear
2022-02-05 12:00:00,19.2,77.4,14.8,rain
2022-02-05 13:00:00,21.3,73.3,3.4,clear
2022-02-05 14:00:00,20.4,52.7,1.6,clear
2022-02-05 15:00:00,17.7,76.8,5.2,hail
2022-02-05 16:00:00,19.1,41.8,2.5,clear
2022-02-05 17:00:00,16.5,56.2,7.3,rain
2022-02-05 18:00:00,14.8,67.4,21.3,thunderstorm
2022-02-05 19:00:00,15.9,82.9,6.3,hail
2022-02-05 20:00:00,12.3,55.2,0.6,clear
2022-02-05 21:00:00,9.6,75.3,3.7,thunderstorm
2022-02-05 22:00:00,11.8,73.9,23.6,rain
2022-02-05 23:00:00,9.8,62.5,17.6,clear
2022-02-06 00:00:00,12.6,83.4,12.1,rain
2022-02-06 01:00:00,8.9,81.2,0.1,rain
2022-02-06 02:00:00,9.0,86.0,7.7,clear
2022-02-06 03:00:00,11.6,55.5,23.7,clear
2022-02-06 04:00:00,10.0,76.0,0.6,thunderstorm
2022-02-06 05:00:00,12.1,66.8,21.8,clear
2022-02-06 06:00:00,15.2,52.6,20.4,clear
2022-02-06 07:00:00,13.8,71.3,4.6,clear
2022-02-06 08:00:00,19.2,68.6,19.8,rain
2022-02-06 09:00:00,16.5,49.2,1.4,clear
2022-02-06 10:00:00,18.8,73.1,18.9,clear
2022-02-06 11:00:00,21.6,69.9,16.9,clear
2022-02-06 12:00:00,17.8,63.0,19.3,clear
2022-02-06 13:00:00,17.7,66.5,5.3,clear
2022-02-06 14:00:00,17.7,62.3,20.1,rain
2022-02-06 15:00:00,20.8,55.9,3.0,clear
2022-02-06 16:00:00,15.8,62.4,10.1,rain
2022-02-06 17:00:00,18.9,75.2,2.6,clear
2022-02-06 18:00:00,14.0,44.4,17.4,clear
2022-02-06 19:00:00,14.3,65.7,14.9,clear
2022-02-06 20:00:00,12.2,71.5,2.9,sleet
2022-02-06 21:00:00,12.0,71.4,12.1,clear
2022-02-06 22:00:00,9.1,62.8,7.2,rain
2022-02-06 23:00:00,10.5,86.9,17.7,clear
2022-02-07 00:00:00,9.4,70.7,10.1,clear
2022-02-07 01:00:00,11.1,79.8,0.3,thunderstorm
2022-02-07 02:00:00,11.4,80.2,16.4,hail
2022-02-07 03:00:00,14.2,50.2,6.0,clear
2022-02-07 04:00:00,14.3,81.7,16.3,clear
2022-02-07 05:00:00,15.6,61.1,13.4,clear
2022-02-07 06:00:00,12.5,59.7,8.5,clear
2022-02-07 07:00:00,15.9,59.2,7.7,clear
2022-02-07 08:00:00,14.5,48.3,8.2,thunderstorm
2022-02-07 09:00:00,16.5,72.4,2.0,rain
2022-02-07 10:00:00,16.4,51.8,9.9,clear
2022-02-07 11:00:00,22.4,60.1,19.2,thunderstorm
2022-02-07 12:00:00,21.3,40.4,3.3,clear
2022-02-07 13:00:00,22.7,66.3,9.1,clear
2022-02-07 14:00:00,21.7,75.9,15.3,rain
2022-02-07 15:00:00,21.4,66.0,11.6,clear
2022-02-07 16:00:00,17.5,63.2,9.8,hail
2022-02-07 17:00:00,18.0,44.6,23.4,clear
2022-02-07 18:00:00,16.9,76.6,15.6,clear
2022-02-07 19:00:00,12.0,59.4,18.9,rain
2022-02-07 20:00:00,10.1,74.5,15.5,clear
2022-02-07 21:00:00,9.2,60.9,5.5,clear
2022-02-07 22:00:00,11.3,59.0,16.4,rain
2022-02-07 23:00:00,7.7,62.1,1.0,clear
2022-02-08 00:00:00,9.8,68.1,0.8,sleet
2022-02-08 01:00:00,10.9,70.9,14.8,clear
2022-02-08 02:00:00,13.3,81.4,12.3,clear
2022-02-08 03:00:00,11.5,64.9,5.1,clear
2022-02-08 04:00:00,12.0,51.6,19.6,clear
2022-02-08 05:00:00,12.0,87.5,15.5,rain
2022-02-08 06:00:00,12.9,56.9,20.6,clear
2022-02-08 07:00:00,14.0,75.8,23.5,clear
2022-02-08 08:00:00,15.6,59.3,9.7,clear
2022-02-08 09:00:00,16.3,67.1,21.3,clear
2022-02-08 10:00:00,16.7,77.6,12.6,clear
2022-02-08 11:00:00,18.4,75.3,19.0,hail
2022-02-08 12:00:00,22.8,70.6,11.7,sleet
2022-02-08 13:00:00,22.5,78.5,13.6,clear
2022-02-08 14:00:00,16.7,60.1,11.1,rain
2022-02-08 15:00:00,19.4,69.8,20.0,clear
2022-02-08 16:00:00,20.5,61.7,20.4,clear
2022-02-08 17:00:00,16.9,60.4,21.8,rain
2022-02-08 18:00:00,12.5,72.8,18.1,clear
2022-02-08 19:00:00,13.6,61.6,24.2,clear
2022-02-08 20:00:00,13.9,67.5,15.8,rain
2022-02-08 21:00:00,11.0,54.7,4.0,clear
2022-02-08 22:00:00,8.7,50.7,9.7,clear
2022-02-08 23:00:00,9.3,71.1,0.8,clear
2022-02-09 00:00:00,11.2,64.4,21.1,clear
2022-02-09 01:00:00,8.8,69.2,3.6,clear
2022-02-09 02:00:00,12.1,75.0,19.0,rain
2022-02-09 03:00:00,12.1,71.1,10.5,clear
2022-02-09 04:00:00,13.0,53.8,21.7,clear
2022-02-09 05:00:00,11.1,89.2,13.6,rain
2022-02-09 06:00:00,17.6,71.8,3.3,clear
2022-02-09 07:00:00,15.3,46.4,15.8,clear
2022-02-09 08:00:00,15.0,63.6,11.0,clear
2022-02-09 09:00:00,16.1,67.8,7.0,clear
2022-02-09 10:00:00,20.6,45.7,18.9,clear
2022-02-09 11:00:00,21.4,61.6,9.5,sleet
2022-02-09 12:00:00,23.0,57.1,21.5,clear
2022-02-09 13:00:00,20.0,77.8,17.2,rain
2022-02-09 14:00:00,21.6,78.7,16.4,thunderstorm
2022-02-09 15:00:00,17.0,40.1,18.3,thunderstorm
2022-02-09 16:00:00,19.2,71.3,2.0,thunderstorm
2022-02-09 17:00:00,19.0,43.9,6.4,rain
2022-02-09 18:00:00,17.0,60.1,1.7,clear
2022-02-09 19:00:00,10.8,80.7,20.3,rain
2022-02-09 20:00:00,10.7,70.0,1.8,clear
2022-02-09 21:00:00,8.8,50.9,23.3,hail
2022-02-09 22:00:00,11.6,85.1,18.6,thunderstorm
2022-02-09 23:00:00,11.4,51.4,1.3,clear
2022-02-10 00:00:00,10.4,57.2,10.6,clear
2022-02-10 01:00:00,9.1,53.8,7.1,thunderstorm
2022-02-10 02:00:00,8.5,57.5,1.8,rain
2022-02-10 03:00:00,13.0,72.9,23.0,clear
2022-02-10 04:00:00,12.6,55.1,12.0,clear
2022-02-10 05:00:00,11.1,52.7,17.0,rain
2022-02-10 06:00:00,15.1,67.1,9.0,clear
2022-02-10 07:00:00,14.3,55.8,24.8,clear
2022-02-10 08:00:00,17.8,51.5,21.2,rain
2022-02-10 09:00:00,17.9,70.9,3.6,rain
2022-02-10 10:00:00,20.3,71.4,2.6,rain
2022-02-10 11:00:00,19.8,62.6,24.9,clear
2022-02-10 12:00:00,22.4,51.5,4.7,clear
2022-02-10 13:00:00,20.8,73.9,13.3,thunderstorm
2022-02-10 14:00:00,17.0,46.2,9.0,rain
2022-02-10 15:00:00,15.8,71.1,5.8,rain
2022-02-10 16:00:00,14.8,62.9,4.0,clear
2022-02-10 17:00:00,13.8,51.4,24.2,clear
2022-02-10 18:00:00,16.2,47.6,6.0,clear
2022-02-10 19:00:00,13.8,50.6,9.7,clear
2022-02-10 20:00:00,11.2,88.2,8.9,rain
2022-02-10 21:00:00,11.0,68.9,7.2,thunderstorm
2022-02-10 22:00:00,12.4,80.1,6.7,clear
2022-02-10 23:00:00,7.7,87.9,8.1,hail
